CONCESIONARIO,ID LOCALIDAD,DIRECCION,NOMBRE,FECHA VIG,LONGITUD,LATITUD
,8,CL 31 SUR 69B 25,ELSA DE ROLON,Mar-22,-74.136210756,4.6138638470001
,8,KR 72I 37D SUR 53 PI 3,SIXTO OTALORA R,Mar-22,-74.14264008,4.611761282
,8,CL 38C SUR 86 04,JOSE A GONZALEZ,Mar-22,-74.163752922,4.634054071
,8,KR 72Q 37 SUR 54,EDGAR U ROJAS R,Mar-22,-74.145812286,4.6163492170001
,8,CL 38 SUR 88C 14,NEPTRO R OLMOS,Mar-22,-74.166130102,4.6388406620001
,9,KR 103A 19 01,JESUS ANTONIO ARIAS,Mar-22,-74.145046915,4.676114935
,8,KR 81B 53A SUR 09,GILBERTO ROA VALBUENA,Mar-22,-74.175545429,4.618854528
,9,AK 97 16F 35,LILIANA PEREZ AVILA,Mar-22,-74.14656463,4.6688017270001
,9,CL 17 107A 36,ARTURO MESA ARTURO MESA,Mar-22,-74.149718091,4.6780437730001
,9,KR 103A 19 27,JORGE A GOMEZ LEON .,Mar-22,-74.144967362,4.6763270920001
,9,KR 99 20 69,L CURREA RIZO,Mar-22,-74.14222,4.674848
,9,KR 100 23 64,LEONOR DE HARKER,Mar-22,-74.136577091,4.679114435
,9,CL 17A 98 11,H CIFUENTES,Mar-22,-74.144358974,4.671863124
,9,KR 99 17A 62 PI 2,COLEG P CLAVER COLEG P CLAVER,Mar-22,-74.144114639,4.6725576260001
,8,KR 86F 35B SUR 10,MATILDE MOLANO A,Mar-22,-74.162887888,4.6364897780001
,8,CL 45 SUR 78H 38,RAUL E GUERRERO,Mar-22,-74.164570193,4.614836585
,8,KR 87 1 58,ELIECER ARENAS GONZALEZ,Mar-22,-74.159431745,4.640173067
,8,CL 35 SUR 72L 73,LUIS ALBERTO BELTRAN,Mar-22,-74.142452652,4.6179555640001
,8,CL 38C SUR 78K 32,CAFAM,Mar-22,-74.154703233,4.6229776760001
,8,CL 22 SUR 70 60,UBALDO GUERRERO APONTE,Mar-22,-74.133035426,4.617374242
,8,CL 35 SUR 70B 59,GUILLERMO RAMOS,Mar-22,-74.139530272,4.615324506
,8,AC 26 SUR 68I 51,EUGENIA DE MOLANO,Mar-22,-74.133884504,4.61211101
,8,AC 26 SUR 69C 94,CAMPO ELIAS TELLEZ,Mar-22,-74.13608429,4.6149896970001
,9,KR 80C 24C 34,INVERSIONES COC SAS,Mar-22,-74.119169837,4.668377602
,9,CL 24D 80B 35,OTALORA JOSE D,Mar-22,-74.119169837,4.668377602
,9,CL 24D 80B 23,INVERSIONES COS SAS,Mar-22,-74.119169837,4.668377602
,9,CL 24D 80B 39,JOSE D OTALORA,Mar-22,-74.119169837,4.668377602
,9,CL 24D 80B 49,JOSE D OTALORA,Mar-22,-74.119169837,4.668377602
,9,CL 25D 95A 50,SUSCRIPTOR SUSCRIPTOR,Mar-22,-74.12458835,4.6803132470001
,8,CL 45 SUR 72J 33,CARMEN PALENCIA DE ROJAS,Mar-22,-74.151369078,4.603527808
,9,AC 22 97B 05,CESAR ALFREDO MATAMOROS VELASQUEZ,Mar-22,-74.140020244,4.675344019
,9,AC 22 96G 75,S ECHANDIA,Mar-22,-74.138656158,4.6737386840001
,9,KR 100 22J 11,L DE FEREMBACH,Mar-22,-74.139123062,4.6784288220001
,9,KR 100 19 77,A R F DE MELO,Mar-22,-74.143480282,4.675223547
,9,KR 99 20 50,ENRIQUE HERNANDEZ,Mar-22,-74.14208537,4.674682707
,9,KR 99 18 40,MARIA FRANCO,Mar-22,-74.143587862,4.6733639460001
,9,KR 107A 16I 55,JOSE M AMIN,Mar-22,-74.150476767,4.6773442950001
,9,KR 99 20B 66,MIGUEL FRANCO,Mar-22,-74.141448856,4.675241252
,9,CL 18 97 61,A GAITAN,Mar-22,-74.143361913,4.6720825080001
,9,KR 100 16I 63,HTA DE LA ANUNCIACIO HTA DE LA ANUNCIACI,Mar-22,-74.146598595,4.672771324
,9,AC 22 98A 03,NOHORA P. BURGOS NOHORA P. BURGOS,Mar-22,-74.140360342,4.675915408
,8,KR 78P 56B SUR 08 LC 1,IRENE RODRIGUEZ L,Mar-22,-74.173780804,4.6110668980001
,9,KR 100 21 32,INVERSIONES FONTIBON INVERSIONES FONTIBO,Mar-22,-74.141255238,4.676260723
,8,CL 45 SUR 72M 03,JOSE ROBLES SAENZ,Mar-22,-74.1528807,4.604055488
,9,CL 25D 99 08,MANUEL A GONZALEZ HERNANDEZ,Mar-22,-74.130275784,4.6851568440001
,8,CL 35 SUR 69A 23,JUAN F CARDENAS,Mar-22,-74.137567438,4.6123371100001
,9,AK 86 22F 24 PI 1,HUMBERTO J BARAJAS,Mar-22,-74.12784719,4.66830069
,8,AK 68 1 SUR 59,EULOGIO GARCIA C,Mar-22,-74.125820132,4.6200289720001
,9,KR 102A 25D 94,BEATRIZ RODRIGUEZ,Mar-22,-74.131943477,4.6875541490001
,8,KR 69 31 SUR 10,JORGE FERNANDO NI?O MAHECHA,Mar-22,-74.134738241,4.6121591960001
,8,KR 79A 6B 09 LC 101,HERNANDO AUGUSTO ARIAS ALVAREZ,Mar-22,-74.148707755,4.6345629580001
,8,KR 87 5A SUR 34,GILBERTO NARANJO GILBERTO NARANJO,Mar-22,-74.160315594,4.6393787370001
,9,CL 15 68D 71,RENE MEZIAT R,Mar-22,-74.122309291,4.642107718
,9,CL 17 98 25,LUIS E PEDRAZA B,Mar-22,-74.145029087,4.6714777730001
,8,KR 69C 24 SUR 67,LUIS EEDUARDO NI?O CARDENAS,Mar-22,-74.134355442,4.615543084
,8,CL 6A 78F 25,JUAN PIRAQUIVE,Mar-22,-74.149146764,4.6335419590001
,9,KR 98 17 34,M GARCIA,Mar-22,-74.144255278,4.6715515330001
,9,CL 20A 96B 60,CARLOS GUERRERO,Mar-22,-74.138513131,4.6701131290001
,9,KR 96C 17 38,E PEREZ DE CAMARGO,Mar-22,-74.141729276,4.6681435460001
,9,CL 20 98 41,HNS CAPUCHINAS HNS CAPUCHINAS,Mar-22,-74.142551608,4.673794039
,9,CL 17 103B 61,LUIS JIMENEZ,Mar-22,-74.148111803,4.675118694
,9,KR 96G 17B 49,HILANDERIA FONTIBON HILANDERIA FONTIBON,Mar-22,-74.14155628,4.6707411300001
,9,AK 97 23 18,COOMERCA COOMERCA,Mar-22,-74.136334046,4.677111554
,8,KR 69 31 SUR 79,LIGIA TOCA CASTRO,Mar-22,-74.135129769,4.612089779
,9,AC 24 99 35,RAFAEL ABRIL A,Mar-22,-74.133939558,4.6810078
,8,KR 69 BIS 37B SUR 71,SOCIEDAD POLYBLEND LTDA SOCIEDAD POLYBLEND LTDA,Mar-22,-74.140240377,4.610087864
,9,KR 68D 35 11,TERMINAL TRANSPORTES TERMINAL TRANSPORTE,Mar-22,-74.112358837,4.6536043520001
,8,CL 49 SUR 78 30,RICHAR ALFREDO SARMIENTO RAMIREZ,Mar-22,-74.166095107,4.611042023
,8,KR 68M 36 SUR 10,MARIA GRACIELA REYES,Mar-22,-74.136845778,4.6096268040001
,9,KR 100 22I 09,PEDRO ENRIQUE SUAREZ VALENCIA,Mar-22,-74.139583084,4.678127541
,9,KR 102A 25D 84,MIGUEL CASTA?EDA,Mar-22,-74.132036548,4.6874068070001
,9,KR 103A 19 35,B LONDO?O,Mar-22,-74.144903845,4.676385576
,9,KR 103A 19 45,ALVARO OLAYA ORTIZ,Mar-22,-74.144834924,4.67644352
,8,CL 38 SUR 72K 20,HIDALGO VILLEGAS E,Mar-22,-74.144125985,4.6128166510001
,9,AK 97 22G 64 IN 1,HOGAR SANTA TERESA ASILO DE ANCIANOS,Mar-22,-74.136834001,4.6753409080001
,9,CL 19 100 18,"COME.KAYSSER C,K S.A .",Mar-22,-74.143936157,4.6748501280001
,9,AK 97 17 31,C MARTINEZ,Mar-22,-74.143864817,4.6710304060001
,9,AC 17 99 40,MARTINEZ DE C MARTINEZ DE C,Mar-22,-74.145374951,4.672719075
,9,KR 100 19 57,COMERCIALIZADORA KAYSSER C K SAS COMERCIALIZADORA KAYSSER C,Mar-22,-74.143634252,4.675196339
,8,KR 68A 3 SUR 26,JOSE DE JESUS CA?ON,Mar-22,-74.126648563,4.6194650900001
,9,CL 25D 95A 12,UTI COLCARGA INTERNACIONAL UTI COLCARGA,Mar-22,-74.12413312,4.6798112700001
,8,CL 26 SUR 86G 26,AGUSTIN CUBIDES,Mar-22,-74.160715224,4.638801723
,9,KR 106 17B 86,DUQUESA S.A DUQUESA S.A,Mar-22,-74.147853149,4.6772436950001
,9,KR 103A 19 73 LC 1,JORGE HUMBERTO BONILLA AMAYA,Mar-22,-74.144586175,4.676537438
,9,KR 97B 20 31,CARLOS MU?OZ J,Mar-22,-74.14168419,4.673928722
,8,AK 72 38 SUR 31,FLOR E LOPEZ,Mar-22,-74.141501223,4.609980864
,9,CL 22A 96I 06,MARINA DE ANGEL,Mar-22,-74.138294872,4.6747389890001
,9,CL 17 107A 03,ESTACION DE GASOLINA ESTACION DE GASOLIN,Mar-22,-74.150037202,4.6776597740001
,9,CL 17 97 78,GUILLERMO ACOSTA O,Mar-22,-74.144424472,4.671469003
,8,CL 35 SUR 69 99,ELECTRICOS ING.Y SER,Mar-22,-74.137467232,4.612152575
,8,KR 72B 7A 55 AP 0,MILTON J BAUTISTA,Mar-22,-74.138774116,4.634687797
,8,KR 72B 7A 35,SUPERCONSTRUCCIONES,Mar-22,-74.138768809,4.634646446
,8,CL 45 SUR 72J 63,HUGO D RIVEROS,Mar-22,-74.151484569,4.6035681230001
,9,KR 99 18 61 IN 1,GRATINIANO GONZALEZ,Mar-22,-74.143870572,4.673828848
,8,CL 45 SUR 72I 41,CRISTINA HERNANDEZ G,Mar-22,-74.149370628,4.602394395
,8,KR 70 21 SUR 15,SALBE S.A.S SALBE S.A.S,Mar-22,-74.132053805,4.617517772
,8,KR 72J 48 SUR 17,ORLANDO PEREZ ACEVEDO,Mar-22,-74.151383338,4.6025963810001
,8,KR 69C 31 SUR 26,ALVARO SABOGAL,Mar-22,-74.136890875,4.6140113880001
,8,KR 68N 36 SUR 57,MARIA MATILDE AMAYA CORTEZ,Mar-22,-74.137979163,4.6097990820001
,8,CL 1 SUR 68A 11,ELVINIA TARAZONA L,Mar-22,-74.126407582,4.6206053280001
,8,CL 8 SUR 68D 28,ARNULFO CARVAJAL,Mar-22,-74.128423091,4.618087987
,8,CL 46 SUR 81B 36,LUIS A HIDALGO,Mar-22,-74.170096733,4.6227101760001
,8,CL 8 SUR 68D 68,PEDRO NEL SUAREZ VILLAMIL,Mar-22,-74.12856296,4.618083773
,8,CL 1 72 92,URB ANDINA,Mar-22,-74.139828103,4.6231996110001
,8,KR 81C 45B SUR 23,JOSE IGNACIO PRIETO VANEGAS,Mar-22,-74.170088595,4.623103983
,8,KR 68C 4 SUR 18 LC 1,MARIA LIGIA MORENO LOAIZA,Mar-22,-74.12783919,4.6187270740001
,8,CL 46 SUR 81B 17,LUIS MIGUEL NEIRA,Mar-22,-74.170159825,4.622579505
,8,KR 69 3 SUR 51 PI 1,RUTH MARINA CASTIBLANCO VARGAS,Mar-22,-74.129347281,4.619227966
,8,KR 69 3 SUR 19,MIRYAM VARGASCUELLAR .,Mar-22,-74.129321539,4.6194736140001
,8,KR 68A 39I SUR 55,C.I. CASA IBA?EZ S.A.,Mar-22,-74.137894776,4.597533057
,8,KR 86F 36 SUR 02,MERCEDES DE ORTIZ,Mar-22,-74.163135039,4.636300256
,9,KR 99 20B 02,PATRICIA MONTENEGRO RICO BLANCA CECILIA MONTENEGRO Y/O,Mar-22,-74.141866441,4.6749987260001
,9,CL 18 102 43,F PAEZ FLORIAN,Mar-22,-74.14565757,4.6749056350001
,9,KR 100 17A 79,LILIA AYALA DE ROCHA,Mar-22,-74.144991421,4.6740264540001
,9,CL 18 100 70,JOSE JUAN INOCENCIO GARZON,Mar-22,-74.145004033,4.6746302
,9,AC 17 99 60,M RODRIGUEZ,Mar-22,-74.145544415,4.6729145090001
,9,KR 100 20C 37,ALEJANDRA RODRIGUEZ DE BUITRAGO,Mar-22,-74.142023015,4.6762094750001
,9,KR 100 20C 47,ALEJANDRA RODRIGUEZ DE BUITRAGO,Mar-22,-74.141965175,4.676253135
,9,KR 102 18A 17,JORGE MEJIA,Mar-22,-74.144894298,4.6751990550001
,8,KR 78M 57D SUR 09,FLOR PERILLA,Mar-22,-74.174723913,4.609230468
,9,CL 20 97 06,ANA DILIA PARRA S,Mar-22,-74.141202287,4.6731355950001
,9,CL 19 68B 89,LAB MARAVEDI LAB MARAVEDI,Mar-22,-74.117078032,4.6454893700001
,8,KR 69C 22 SUR 45,JUAN J RIVERA BERNAL,Mar-22,-74.133088184,4.616220503
,8,KR 72M 37B SUR 56,ABRAHAM BOHORQUEZ S,Mar-22,-74.144487598,4.6140707320001
,9,KR 100 26 23,MARIA DE CARRILLO,Mar-22,-74.128656698,4.6885205730001
,8,CL 37A SUR 68I 63,ANA HELENA PACHON VALLEJO,Mar-22,-74.137609915,4.6086785
,8,CL 50 SUR 80H 18,JULIO MARIO OREJUELA,Mar-22,-74.172144655,4.619626902
,9,KR 100 20 67,ELENA RUIZ,Mar-22,-74.142732684,4.675812917
,9,CL 21 100 61,MARIA C RUBIO,Mar-22,-74.142285185,4.6765675300001
,8,KR 68C 2 SUR 03,MARIA EUGENIA CARDENAS DE IBANEZ,Mar-22,-74.127826946,4.620405109
,8,AK 68 1 SUR 25,CARLOS ARTURO LARA RIOS,Mar-22,-74.125734463,4.620311738
,8,KR 68D 1 SUR 49,OLIVERIO HERRERA P .,Mar-22,-74.128124859,4.620731021
,8,CL 2 SUR 68D 11,ARGEMIRO HERNANDEZ,Mar-22,-74.128145066,4.620376068
,8,AK 86 2 23,VICENTE CASTIBLANCO,Mar-22,-74.158166417,4.6391539530001
,8,CL 2A 86A 15,ASCENCION ACEVEDO,Mar-22,-74.158220957,4.639498824
,8,CL 1 SUR 68 59,JOSE MIGUEL RUIZ PI?EROS,Mar-22,-74.12603256,4.621065318
,8,CL 2 86C 18,LUIS DANIEL CRUZ GUTIERREZ,Mar-22,-74.158524294,4.639575681
,8,CL 1 SUR 68B 36,LIGIA MOLINA,Mar-22,-74.127069933,4.6208816770001
,8,KR 68F 0 11,HECTOR ELI PALACIOS MENDEZ,Mar-22,-74.128794474,4.6212698730001
,8,KR 68D 2B 27,ERNESTINA ROJAS,Mar-22,-74.127760457,4.6240317670001
,8,CL 46 SUR 81 37,OCTAVIO RONCANCIO RODRIGUEZ,Mar-22,-74.169935669,4.622254933
,8,CL 13A 80A 63,ISAURO ACOSTA,Mar-22,-74.136825127,4.6516653320001
,8,KR 72L 37B SUR 18,LUIS A RODRIGUEZ,Mar-22,-74.143539526,4.614186982
,8,CL 39B SUR 87H 17,SAUL MONROY,Mar-22,-74.16719,4.63667
,8,CL 51C SUR 80I 30,MARIA ESCILDA LUNA DE HERRERA,Mar-22,-74.173702599,4.618862966
,8,KR 71B 8 SUR 58,CARMELINA G DE SAYO,Mar-22,-74.136068369,4.617134047
,8,KR 72J 36 SUR 10,TEOBALDO CASTELLANOS SUAREZ,Mar-22,-74.140757114,4.6153499500001
,8,TV 77 7A 76,CONST ANDES,Mar-22,-74.142880839,4.6359505930001
,8,AC 45A SUR 60 40,SONY MUSIC ENTERTAIN,Mar-22,-74.151987233,4.595796023
,9,CL 19 68 95 PI A,RITCHI S.A.S. RITCHI S.A.S,Mar-22,-74.114245649,4.642768
,9,CL 18A 68D 33,INDUSTRIA ALMIRANTE INDUSTRIA ALMIRANTE,Mar-22,-74.118593615,4.6453609810001
,8,KR 80C 2B 15,ILBAR E. TORRES CRUZ,Mar-22,-74.154802778,4.6356416670001
,8,CL 38A SUR 72I 30,GUARIN Y POMBO,Mar-22,-74.143310327,4.610936563
,8,CL 49B SUR 81 29,YANNETH BUITRAGO RABA,Mar-22,-74.172588043,4.6204720010001
,8,CL 46 SUR 81H 08,NURIA QUITIAN,Mar-22,-74.171187388,4.624292563
,8,KR 86F 38C SUR 10,ANA ELVIA ARIAS G,Mar-22,-74.164722027,4.6351325420001
,8,CL 38 SUR 87F 53,WALDO GONZALEZ VACA,Mar-22,-74.165224866,4.6373625800001
,8,CL 49 SUR 81 27,GUILLERMO LOPEZ,Mar-22,-74.171871653,4.620963966
,8,KR 81H 47B SUR 03,ANA PRIETO,Mar-22,-74.172258188,4.623567086
,8,KR 79 47 SUR 22,JOSE P GUTIERREZ,Mar-22,-74.16694372,4.616453866
,8,KR 79 48A SUR 04,TEODORO SILVA,Mar-22,-74.167787638,4.615848143
,8,KR 79 48A SUR 52,NIDIA STELLA DIAZ GONZALEZ,Mar-22,-74.167993311,4.615702076
,8,KR 79 47 SUR 42,HERNANDO CASTILLO,Mar-22,-74.167017685,4.616400963
,8,CL 2 87I 10,ORMIDAS BLANCO,Mar-22,-74.160643165,4.641972434
,8,KR 71B 8 SUR 51,SALVADOR PARADA M,Mar-22,-74.136196579,4.617180219
,8,CL 38C SUR 86C 15,BLANCA PRISCILA GUEVARA DE MORA,Mar-22,-74.164238173,4.634520067
,8,KR 73 1 93,JOSE ARMANDO CORTES,Mar-22,-74.141543119,4.6242224390001
,8,KR 72N 35B SUR 34,JOSE D FUNEME,Mar-22,-74.143805644,4.617498126
,8,AC 3 70 07 LC 1,HIPOLITO CUBIDES FORERO,Mar-22,-74.131369181,4.6250351890001
,8,KR 83 15A 05,MARIA DE VARGAS,Mar-22,-74.138072744,4.6560680660001
,8,KR 83 15A 33,ANATOLIO JIMENEZ JIMENEZ,Mar-22,-74.137825021,4.6562918490001
,8,KR 70B 24 SUR 08,SEGUNDO RICARDO COMBITA V,Mar-22,-74.134311043,4.6169005350001
,8,KR 87F 2A 05,NESTOR JULIO MONTENEGRO VELASQUEZ,Mar-22,-74.159853064,4.6416120920001
,8,KR 88B 5A SUR 11,RAFAEL CARDENAS,Mar-22,-74.162248712,4.641744041
,8,CL 2 68F 12,LUIS E BAEZ C,Mar-22,-74.128619414,4.622630847
,8,CL 50A SUR 80H 25,MARINA CEPEDA DE A Y/O,Mar-22,-74.172605673,4.619445989
,8,CL 38A SUR 86G 48,CARLOS F GARCIA,Mar-22,-74.164598011,4.636150349
,9,KR 100 18 80,MARIA E DE MACIAS,Mar-22,-74.144012827,4.674366516
,8,CL 14B 79A 15,LUIS SANTIAGO ROJAS,Mar-22,-74.134272704,4.6510747770001
,8,KR 69 31 SUR 87,CREMAPAN LTDA,Mar-22,-74.135167694,4.6120691630001
,8,CL 58 SUR 78I 27,GREGORIO CRUZ A,Mar-22,-74.175321581,4.6073048120001
,8,KR 81C 47A SUR 15,CLAUDIA PATRICIA FORERO,Mar-22,-74.171039348,4.6224449480001
,8,CL 46 SUR 81J 15,LUZ DARY GUTIERREZ GUEVARA,Mar-22,-74.171629796,4.624714064
,9,CL 17A 69 22,VICENTE S PONCE,Mar-22,-74.120744232,4.6454003850001
,8,CL 46 SUR 81J 29,GUILLERMO SAEZ G .,Mar-22,-74.171666231,4.6247671200001
,8,CL 49 SUR 81C 16,MARIA ELISA MELO CUBIDES,Mar-22,-74.17220281,4.621661607
,8,CL 47B SUR 81G 29,MOISES SANCHEZ TOVAR,Mar-22,-74.172040528,4.6232425110001
,8,CL 46 SUR 81G 09,BETSABE DE ESPITIA,Mar-22,-74.171028221,4.623837779
,8,KR 81J 46 SUR 44,JULIO ENRIQUE MORA PARRA,Mar-22,-74.171916322,4.624337095
,8,CL 46 SUR 81H 25,MARIA DE PARRA,Mar-22,-74.171346878,4.624301939
,8,CL 58C BIS SUR 84 20,CONGREG HNAS DE NINO,Mar-22,-74.185117,4.6179560000001
,8,KR 86F 34 SUR 52,ANATOLIO CASTA?EDA RODRIGUEZ,Mar-22,-74.161753722,4.637359463
,8,KR 72F BIS 39B SUR 06,JULIO BOLIVAR,Mar-22,-74.143002454,4.6067895250001
,8,KR 70 22 SUR 08,CARLOS J SANDOVAL,Mar-22,-74.13295792,4.6168893140001
,8,AK 86 34A SUR 77,HELI ANTONIO RAMIREZ,Mar-22,-74.161559534,4.636126211
,8,CL 7A BIS C 78H 33,PEYCE S A,Mar-22,-74.144988411,4.6374724620001
,9,CL 17 68D 46,ARMANDO C ANGARITA,Mar-22,-74.120336814,4.6438444940001
,9,CL 17 122 20,METROPOLITANA METROPOLITANA,Mar-22,-74.158427415,4.686409172
,8,KR 69 31 SUR 28,JOSE D SANCHEZ,Mar-22,-74.134825349,4.6121118450001
,8,KR 78G 51A SUR 13,FANNY LOPEZ,Mar-22,-74.167970983,4.6111072310001
,9,CL 15 68D 63,ABSALON SIERRA GONZALEZ,Mar-22,-74.122226871,4.6417587010001
,8,KR 79C 13A 09,CLER AVILA AVILA,Mar-22,-74.135291666,4.650763888
,8,KR 68D 12 37 IN 1,POLLO FIESTA LTDA,Mar-22,-74.123259375,4.6370668590001
,8,CL 12A BIS 68D 17 IN 1,ANGEL BLANCO,Mar-22,-74.123088107,4.637862242
,8,CL 56A SUR 78K 03,MERY MENDEZ VILLA,Mar-22,-74.17253107,4.610105805
,8,CL 46 SUR 81G 30,QUERUBIN GONZALEZ BELTRAN,Mar-22,-74.170975877,4.6239844790001
,8,KR 68N 37D SUR 23,JESUS M OSPINA,Mar-22,-74.139555886,4.6089503270001
,8,KR 68C 11 75,CLARIPACK LTDA,Mar-22,-74.122571483,4.6361682680001
,8,KR 81B 53A SUR 29,ADRIANA DE VELAZQUEZ,Mar-22,-74.17562861,4.6187968370001
,8,CL 45 SUR 72K 03,BEATRIZ ACERO NOVOA,Mar-22,-74.15164089,4.6036226900001
,9,CL 22H 104B 61,EFRAIN GIL,Mar-22,-74.143237993,4.6811269570001
,8,KR 87I 33 SUR 09,ABELARDO ROJAS HERNANDEZ,Mar-22,-74.162886885,4.6400365270001
,9,KR 68D 15 15,JACDO LTDA JACDO LTDA,Mar-22,-74.121116073,4.64174691
,8,KR 72L 36 SUR 30,ROLAND EDUARDO WUESTHOFF,Mar-22,-74.142515012,4.6161676510001
,9,CL 19A 69B 47,BRINKS DE COLOMBIA BRINKS DE COLOMBIA,Mar-22,-74.120564882,4.64980324
,8,KR 78K 37A SUR 98,KOLDEPOSITO LTDA,Mar-22,-74.154128104,4.622988403
,8,KR 78N 51B SUR 08,LUIS REINEL CHIVATA DAZA,Mar-22,-74.170109588,4.6132275520001
,9,CL 18A 68D 96,MARIA AMPARO NI?O Y/O,Mar-22,-74.119121315,4.646499525
,9,CL 18 68D 96,JAIRO ARANGO,Mar-22,-74.119671072,4.645732907
,8,CL 46 SUR 81J 02,ANTONIO GOMEZ R,Mar-22,-74.171489125,4.624732125
,8,CL 46 SUR 81 45,JORGE A ESPITIA,Mar-22,-74.169958063,4.62228736
,8,KR 80I 45 SUR 03,JOEL A PATI?O,Mar-22,-74.168272379,4.6226502110001
,8,KR 80H 50A SUR 19,JOSE C AVENDA?O C,Mar-22,-74.172493839,4.619294338
,8,CL 11 68D 20,GERMAN SAAD,Mar-22,-74.123699736,4.6358940150001
,8,AK 80 55A SUR 20 LC 7,LUIS J RIA?O,Mar-22,-74.175140379,4.6139442460001
,8,KR 77Y 47 SUR 43,JORGE E MIRANDA VEGA,Mar-22,-74.163935339,4.610610977
,9,KR 69 17 61,JOSE URIEL BARRERA PEREIRA,Mar-22,-74.120884252,4.644822677
,8,CL 38H BIS SUR 68 59,LUIS MESIAS ACU?A GODOY,Mar-22,-74.136116405,4.599748958
,8,CL 10A 73A 35,VIV PLANIFICADAS,Mar-22,-74.137739157,4.6420501320001
,8,KR 72B 11 21,VIV PLANIFICADAS,Mar-22,-74.135687016,4.6427004330001
,8,CL 11A 72B 33,VIV PLANIFICADAS,Mar-22,-74.135618782,4.643163639
,8,CL 46 SUR 81J 05 PI 1,BLANCA DE ROJAS,Mar-22,-74.171603771,4.6246761670001
,8,KR 69 36 SUR 97,C ELENA GOMEZ LEON,Mar-22,-74.138870192,4.6100571980001
,8,KR 72L 36 SUR 12,EDUARDO LUCAS URREGO,Mar-22,-74.142461352,4.616274445
,8,CL 38 SUR 72K 34,MEDINA CASTRO Y CIA S EN C MECARS IMPRESORES,Mar-22,-74.144182684,4.6128864250001
,8,KR 72M BIS 35B SUR 21,LUCINDO RODRIGUEZ,Mar-22,-74.143311127,4.617343292
,8,CL 11A 72D 09,VIV PLANIFICADAS,Mar-22,-74.136093072,4.6432585480001
,8,CL 13A 81A 05,FELIX MARIA PEREZ,Mar-22,-74.13849026,4.652386676
,9,KR 105 16G 02,EDUARDO E PRADO,Mar-22,-74.150252148,4.674391912
,8,KR 72D 38B SUR 62,VICENTE OSMA TORRES,Mar-22,-74.14186179,4.6083151090001
,8,KR 79 14 22,MARIA CRISTINA MARTINEZ TORRES,Mar-22,-74.134321599,4.6504770990001
,9,KR 111A 16H 09,GLORIA JACQUELINE ROMERO C.,Mar-22,-74.153357523,4.6784537780001
,9,KR 104B 17D 25,CARLOS J AREVALO,Mar-22,-74.147081947,4.6767885580001
,9,KR 103A 23H 38,HILDA LANCHEEROS HILDA LANCHEEROS,Mar-22,-74.136994804,4.682937415
,8,CL 25 SUR 69C 51,JOSE DIDIER SANTA NIETO,Mar-22,-74.13580237,4.615433927
,8,KR 69 36 SUR 84,JOSE H HERNANDEZ HERNANDEZ,Mar-22,-74.138629449,4.6100446240001
,8,CL 37B SUR 68 38,MARIA DE JESUS LINARES DE MEDINA,Mar-22,-74.134277843,4.6019312060001
,9,CL 18A 69 41,TRANSP.COMERCIAL DE COLOMBIA LTDA. T.C.C,Mar-22,-74.120454818,4.6466432130001
,8,KR 80C 13 70,LUIS J ROJAS,Mar-22,-74.137429178,4.6516638000001
,9,CL 18 69 83,PEDRO ALFONSO RINCON RINCON,Mar-22,-74.121363651,4.646433078
,8,CL 9D 69 89,EMP CONST EMPRECO,Mar-22,-74.12705793,4.6352775560001
,8,KR 68H 24 SUR 19,JORGE H ALBA,Mar-22,-74.131803843,4.612164858
,9,CL 18 68D 79,CESAR JAVIER RODRIGUEZ SIERRA,Mar-22,-74.119864605,4.645194975
,8,CL 9D 69B 13,CONS LTD EMPRECO S A,Mar-22,-74.127313119,4.6354368610001
,8,CL 9D 69B 09,CONS LTD EMPRECO S A,Mar-22,-74.127271817,4.6354114480001
,9,KR 111A 19A 90,JAIME PANQUEVA C,Mar-22,-74.148962851,4.682623898
,8,KR 84 46 SUR 03,BETULIA ARDILA SANTOS,Mar-22,-74.172743819,4.6264101740001
,8,CL 10A 68C 25,BONIFACIO GARCIA,Mar-22,-74.123395693,4.6343838
,8,CL 54 SUR 80H 16,LUIS ALFONSO PINZON,Mar-22,-74.174968046,4.617202327
,8,CL 51A SUR 78H 54,FRANCISCO ALVAREZ,Mar-22,-74.168658917,4.612164885
,8,CL 38C SUR 87D 14,LUIS ALFREDO TORRES FUENTES,Mar-22,-74.165691476,4.636628477
,9,TV 95 BIS A 25D 29,SOC P COL DE PLASTICOS SOC P COL DE PLAS,Mar-22,-74.123393119,4.678897626
,9,CL 25G 100 80,PLARESA LTDA PLARESA LTDA,Mar-22,-74.130714587,4.687255819
,8,AK 86 14 62,LUZ MYRIAM OROSCO DE O,Mar-22,-74.139,4.6560000000001
,8,AC 26 SUR 71D 28,JARDINES DEL APOGEO,Mar-22,-74.137440172,4.616608715
,9,CL 17C 121 02,CEPILLOS FULLER CIA CEPILLOS FULLER CIA,Mar-22,-74.158082996,4.6872449680001
,9,CL 22H 103B 03,COMERCIALIZADORA NICOMAR LTDA COMERCIALIZADORA NICOMAR LTDA,Mar-22,-74.141797579,4.679454013
,9,AK 97 25D 11 BG 2,ANTHONY D SEWARDS R,Mar-22,-74.1290714,4.685084047
